2008	PHF	7.920559
2008	PHL	12.896864
2008	PHX	8.291739
2008	PIA	9.236130
2008	PIH	-4.150092
2008	PIR	22.800000
2008	PIT	9.862844
2008	PLN	3.294821
2008	PMD	12.609618
2008	PNS	7.066910
2008	PSC	-0.524322
2008	PSE	0.042953
2008	PSG	13.545845
2008	PSP	6.077047
2008	PUB	27.000000
2008	PVD	10.346227
2008	PWM	12.594307
2008	RAP	1.626814
2008	RDD	16.140768
2008	RDM	6.480047
2008	RDU	9.807861
2008	RFD	2.312281
2008	RHI	4.608696
2008	RIC	10.185925
2008	RKS	3.908207
2008	RNO	7.720433
2008	ROA	11.396142
2008	ROC	10.781521
2008	ROW	7.514226
2008	RST	9.196627
2008	RSW	8.670684
2008	SAN	7.833470
2008	SAT	7.766343
2008	SAV	10.737344
2008	SBA	6.872948
2008	SBN	15.399239
2008	SBP	7.032904
2008	SCC	10.988889
2008	SCE	4.346840
2008	SDF	10.945722
2008	SEA	8.587916
2008	SFO	13.380727
2008	SGF	12.561549
2008	SGU	-0.151903
2008	SHV	6.783254
2008	SIT	9.061832
2008	SJC	6.140298
2008	SJT	3.709428
2008	SJU	11.584336
2008	SLC	5.201938
2008	SLE	2.148454
2008	SMF	7.350606
2008	SMX	1.602914
2008	SNA	6.156442
2008	SPI	22.321973
2008	SPS	4.309050
2008	SRQ	9.899685
2008	STL	9.716284
2008	STT	8.984370
2008	STX	14.791667
2008	SUN	-1.228826
2008	SUX	5.747748
2008	SWF	6.953527
2008	SYR	11.515100
2008	TEX	15.856209
2008	TLH	7.197825
2008	TOL	7.823066
2008	TPA	9.021859
2008	TRI	6.231553
2008	TUL	7.937181
2008	TUP	-3.800000
2008	TUS	5.320658
2008	TVC	10.877227
2008	TWF	0.434856
2008	TXK	6.030988
2008	TYR	5.242345
2008	TYS	9.338647
2008	VLD	10.808026
2008	VPS	9.457536
2008	WRG	8.255747
2008	WYS	-6.155894
2008	XNA	11.328251
2008	YAK	7.215797
2008	YKM	1.145401
2008	YUM	2.881217
